0	1	date
-122.945194	38.532574	02/29/2020
-87.645455	41.894294	02/29/2020
-71.020173	42.33196	02/29/2020
-96.154066	41.297091	02/29/2020
-123.097615	45.553542	02/29/2020
-98.520147	29.448671	02/29/2020
-111.924244	40.667882	02/29/2020
-121.832375	47.493554	02/29/2020
-121.766412	48.054913	02/29/2020
-117.404392	47.620379	02/29/2020
-89.417852	43.067468	02/29/2020
-112.495534	33.346541	03/01/2020
-121.913304	37.648081	03/01/2020
-123.925818	40.706673	03/01/2020
-118.261862	34.196398	03/01/2020
-122.745974	38.051817	03/01/2020
-122.325995	38.507351	03/01/2020
-117.777207	33.675687	03/01/2020
-121.340441	38.450011	03/01/2020
-116.776117	33.023604	03/01/2020
-123.032229	37.727239	03/01/2020
-121.690622	37.220777	03/01/2020
-121.939594	38.267226	03/01/2020
-122.945194	38.532574	03/01/2020
-82.349568	27.90659	03/01/2020
-82.365784	27.481386	03/01/2020
-87.645455	41.894294	03/01/2020
-71.020173	42.33196	03/01/2020
-96.154066	41.297091	03/01/2020
-74.0	40.7	03/01/2020
-123.097615	45.553542	03/01/2020
-71.5	41.700001	03/01/2020
-98.520147	29.448671	03/01/2020
-111.924244	40.667882	03/01/2020
-121.832375	47.493554	03/01/2020
-121.766412	48.054913	03/01/2020
-117.404392	47.620379	03/01/2020
-89.417852	43.067468	03/01/2020
-112.495534	33.346541	03/02/2020
-121.913304	37.648081	03/02/2020
-123.925818	40.706673	03/02/2020
-118.261862	34.196398	03/02/2020
-122.745974	38.051817	03/02/2020
-122.325995	38.507351	03/02/2020
-117.777207	33.675687	03/02/2020
-120.722718	39.062032	03/02/2020
-121.340441	38.450011	03/02/2020
-116.776117	33.023604	03/02/2020
-123.032229	37.727239	03/02/2020
-122.371542	37.414664	03/02/2020
-121.690622	37.220777	03/02/2020
-121.939594	38.267226	03/02/2020
-122.945194	38.532574	03/02/2020
-82.349568	27.90659	03/02/2020
-82.365784	27.481386	03/02/2020
-84.468182	33.790034	03/02/2020
-87.645455	41.894294	03/02/2020
-71.179875	42.169703	03/02/2020
-71.020173	42.33196	03/02/2020
-96.154066	41.297091	03/02/2020
-71.842264	43.926488	03/02/2020
-74.0	40.7	03/02/2020
-123.097615	45.553542	03/02/2020
-71.5	41.700001	03/02/2020
-98.520147	29.448671	03/02/2020
-111.924244	40.667882	03/02/2020
-121.832375	47.493554	03/02/2020
-121.766412	48.054913	03/02/2020
-117.404392	47.620379	03/02/2020
-118.480374	46.254606	03/02/2020
-89.417852	43.067468	03/02/2020
-112.495534	33.346541	03/03/2020
-121.913304	37.648081	03/03/2020
-121.951543	37.919479	03/03/2020
-123.925818	40.706673	03/03/2020
-118.261862	34.196398	03/03/2020
-122.745974	38.051817	03/03/2020
-122.325995	38.507351	03/03/2020
-117.777207	33.675687	03/03/2020
-120.722718	39.062032	03/03/2020
-121.340441	38.450011	03/03/2020
-116.776117	33.023604	03/03/2020
-123.032229	37.727239	03/03/2020
-122.371542	37.414664	03/03/2020
-121.690622	37.220777	03/03/2020
-121.939594	38.267226	03/03/2020
-122.945194	38.532574	03/03/2020
-82.349568	27.90659	03/03/2020
-82.365784	27.481386	03/03/2020
-84.468182	33.790034	03/03/2020
-87.645455	41.894294	03/03/2020
-71.179875	42.169703	03/03/2020
-71.020173	42.33196	03/03/2020
-96.154066	41.297091	03/03/2020
-71.842264	43.926488	03/03/2020
-74.0	40.7	03/03/2020
-78.650624	35.789846	03/03/2020
-123.097615	45.553542	03/03/2020
-71.5	41.700001	03/03/2020
-98.520147	29.448671	03/03/2020
-111.924244	40.667882	03/03/2020
-121.832375	47.493554	03/03/2020
-121.766412	48.054913	03/03/2020
-117.404392	47.620379	03/03/2020
-118.480374	46.254606	03/03/2020
-89.417852	43.067468	03/03/2020
-112.495534	33.346541	03/04/2020
-121.913304	37.648081	03/04/2020
-121.951543	37.919479	03/04/2020
-123.925818	40.706673	03/04/2020
-118.261862	34.196398	03/04/2020
-122.745974	38.051817	03/04/2020
-122.325995	38.507351	03/04/2020
-117.777207	33.675687	03/04/2020
-120.722718	39.062032	03/04/2020
-121.340441	38.450011	03/04/2020
-116.776117	33.023604	03/04/2020
-123.032229	37.727239	03/04/2020
-122.371542	37.414664	03/04/2020
-121.690622	37.220777	03/04/2020
-121.939594	38.267226	03/04/2020
-122.945194	38.532574	03/04/2020
-82.349568	27.90659	03/04/2020
-82.365784	27.481386	03/04/2020
-84.468182	33.790034	03/04/2020
-87.645455	41.894294	03/04/2020
-71.179875	42.169703	03/04/2020
-71.020173	42.33196	03/04/2020
-96.154066	41.297091	03/04/2020
-71.842264	43.926488	03/04/2020
-74.074522	40.95909	03/04/2020
-74.0	40.7	03/04/2020
-73.745912	41.15277	03/04/2020
-78.650624	35.789846	03/04/2020
-123.097615	45.553542	03/04/2020
-71.5	41.700001	03/04/2020
-98.520147	29.448671	03/04/2020
-95.771015	29.526602	03/04/2020
-111.924244	40.667882	03/04/2020
-120.618543	47.859892	03/04/2020
-121.832375	47.493554	03/04/2020
-121.766412	48.054913	03/04/2020
-117.404392	47.620379	03/04/2020
-118.480374	46.254606	03/04/2020
-89.417852	43.067468	03/04/2020
-112.495534	33.346541	03/05/2020
-121.913304	37.648081	03/05/2020
-121.951543	37.919479	03/05/2020
-123.925818	40.706673	03/05/2020
-118.261862	34.196398	03/05/2020
-122.745974	38.051817	03/05/2020
-122.325995	38.507351	03/05/2020
-117.777207	33.675687	03/05/2020
-120.722718	39.062032	03/05/2020
-121.340441	38.450011	03/05/2020
-116.776117	33.023604	03/05/2020
-123.032229	37.727239	03/05/2020
-122.371542	37.414664	03/05/2020
-121.690622	37.220777	03/05/2020
-121.939594	38.267226	03/05/2020
-122.945194	38.532574	03/05/2020
-104.926199	39.326435	03/05/2020
-105.245601	39.58646	03/05/2020
-82.349568	27.90659	03/05/2020
-82.365784	27.481386	03/05/2020
-87.014255	30.703633	03/05/2020
-84.468182	33.790034	03/05/2020
-87.645455	41.894294	03/05/2020
-77.203063	39.137382	03/05/2020
-71.396507	42.479477	03/05/2020
-71.179875	42.169703	03/05/2020
-71.020173	42.33196	03/05/2020
-96.154066	41.297091	03/05/2020
-115.013819	36.214236	03/05/2020
-119.710315	40.703311	03/05/2020
-71.842264	43.926488	03/05/2020
-74.074522	40.95909	03/05/2020
-73.589384	40.729687	03/05/2020
-74.0	40.7	03/05/2020
-73.745912	41.15277	03/05/2020
-78.650624	35.789846	03/05/2020
-123.097615	45.553542	03/05/2020
